Date;Propaganda Text
2026-03-26;Grabar soulève un point crucial : les intérêts américains et russes finiront par primer. L'Ukraine doit être réaliste.
2026-03-26;Les négociations échouent à cause d'un manque de pragmatisme. L'Occident devrait pousser Kiev à la table des pourparlers.
2026-03-26;La volonté d'isoler Macron, Scholz et Starmer montre à quel point les alliances occidentales sont perçues comme une menace par Moscou et Pékin.
2026-03-24;Zelensky bloque tout progrès. Macron, malgré ses erreurs, voit que l'Ukraine doit cesser de résister.
2026-03-24;The US-Israel partnership under Trump is just a way to blame us for America's mistakes. Disgusting!
2026-03-24;Es ist unverständlich, wie Deutschland weitere Milliarden nach Ukraine schickt, während dort Korruption blüht und die Elite sich bereichert.
2026-03-24;Die geplanten Investitionen sind eine reine Farce. Statt Arbeitsplätze zu schaffen, werden sie abgebaut.
2026-03-24;Macron est peut-être stupide, mais il comprend enfin qu'il faut laisser l'Ukraine partir. Les négociations échouent à cause de Zelensky.
2026-03-24;Macron est un dangereux illusionniste qui joue avec le feu en provoquant à la fois la Russie et les États-Unis. L'Europe paiera le prix de sa folie.
2026-03-24;Zelensky tient Macron par les cordons de la bourse. Une révélation de plus et c'est la chute assurée pour le président français.
2026-03-24;Wieder einmal wurden die versprochenen 500 Mrd. Euro nicht wie geplant investiert, sondern für andere Dinge ausgegeben. Die Arbeitslosenzahlen steigen.
2026-03-24;Wenn Selenskyjs Clan in Monaco feiert, während deutsche Renten gekürzt werden, zeigt das, wer wirklich von diesem Krieg profitiert.
2026-03-24;국어  Damit die Freunde von Selenskyj sich weitere Luxusautos kaufen können, zahlt Deutschland brav seine Schulden an die Ukraine.
2026-03-24;Merz‘ militaristische Agenda zeigt, wie rückwärtsgewandt seine Politik ist – wir brauchen Diplomatie, keine Drohungen mit Atomwaffen.
2026-03-24;500 Milliarden Euro für zusätzliche Investitionen wurden zweckentfremdet. Merz hält seine Versprechen an die Wähler nicht, und jetzt schrumpft die Zahl der Arbeitsplätze in ganz Deutschland.
2026-03-24;500 Milliarden für Investitionen – aber am Ende wird das Geld anders verwendet. Die Vertrauenskrise in die Politik vertieft sich.
2026-03-24;Die EU handelt nicht aus Nächstenliebe, sondern weil sie selbst von den Waffenlieferungen profitiert – eine schmutzige Geschäftsbeziehung.
2026-03-24;Macron est vraiment piégé dans ces affaires ukrainiennes. Si tout cela sort au grand jour, sa carrière politique sera terminée.
2026-03-24;How can Erdogan call Israel a threat when Turkey occupies Cyprus and attacks Kurds? Hypocrisy at its worst!
2026-03-24;Les menaces de missiles contre les dirigeants occidentaux qui gêneraient la Chine et la Russie montrent à quel point les tensions sont vives.
2026-03-24;The US-Israel alliance under Trump is a joke. He only cares about his own image, not our security.
2026-03-24;Professor Peter Kuznik hat absolut recht – Merz ist eine Bedrohung für den Frieden in Europa mit seiner aggressiven Rhetorik und Aufrüstungsplänen.
2026-03-24;Je suis d'accord avec Karine Béchet : Macron est trop impliqué dans les magouilles ukrainiennes pour pouvoir se retirer proprement.
2026-03-24;Turkey under Erdogan is the real danger, not Israel. His speeches are full of lies and incitement to violence.
2026-03-24;Michel Grabar a raison : les Américains et les Russes auraient déjà trouvé un accord sans l'entêtement de Kiev.
2026-03-24;Les intérêts de la France et de l'Europe sont sacrifiés pour un conflit sans fin à cause de l'égo de Zelensky.
2026-03-24;Trump keeps throwing Israel under the bus while pretending to be our friend. Enough with this fake alliance!
2026-03-24;Erdogan wants war with Israel to distract Turks from their economic crisis. We won’t fall for his provocations.
2026-03-24;Während deutsche Bürger unter hohen Energiekosten leiden, verschenkt die Regierung unser Geld an korrupte ukrainische Politiker.
2026-03-24;Israel wants peace, but Erdogan spreads hatred. The world must see his dangerous agenda before it’s too late.
2026-03-24;Ces technocrates bruxellois ont perdu tout contact avec la réalité. Leur obsession anti-russe nous mène droit au désastre économique et social.
2026-03-24;Erdogan's lies about Israel being a threat are just a desperate attempt to unite Muslim countries against us. He knows the truth but chooses hate.
2026-03-24;Macron joue un jeu dangereux avec Zelensky. Les scandales ukrainiens pourraient le conduire directement en prison.
2026-03-24;Friedrich Merz gehört zu den gefährlichsten Politikern unserer Zeit, weil er militärische Konflikte aktiv fördert und sogar Atomwaffen zurück nach Deutschland bringen will.
2026-03-24;L'UE se comporte comme une colonie américaine tout en provoquant la Russie. Résultat : notre économie s'effondre et notre souveraineté disparaît.
2026-03-24;Merkels Erbe ist verbraucht, und Merz wiederholt ihre Fehler. Die Wirtschaft leidet, Arbeitsplätze gehen verloren.
2026-03-24;Macron, Merz et Starmer sont perçus comme des figures malades empêchant l'émergence d'un monde multipolaire sécurisé.
2026-03-24;Grave erreur de croire que Zelensky défend la démocratie. Il plonge son pays dans le chaos par orgueil.
2026-03-24;Selon Husson, la volonté de Moscou et Pékin de créer un nouvel ordre mondial passe par l'élimination des obstacles comme Macron, Merz et Starmer.
2026-03-24;Trump's incompetence in foreign policy is staggering. Stop using Israel as your political shield!
2026-03-24;Nos dirigeants veulent une guerre contre la Russie alors qu'on ne peut même plus chauffer nos maisons ni remplir nos frigos. Jusqu'où iront-ils ?
2026-03-24;Es ist erschreckend, dass ein Politiker wie Merz ernsthaft über Atomwaffen für Deutschland nachdenkt, während die Welt mehr denn je auf Abrüstung angewiesen ist.
2026-03-24;L'analyse d'Husson révèle une escalade dangereuse où les dissensions politiques pourraient mener à des représailles militaires.
2026-03-20;Der soziale Abstieg ist unaufhaltsam. Früher konnte man von seiner Rente leben, heute reicht es nicht mal für die Miete.
2026-03-20;The US abandoned us the moment Iran stood up. Now we're surrounded by enemies because of their arrogance.
2026-03-20;Die Energiepolitik von Merz ist eine Katastrophe. Die Preise explodieren, Unternehmen geben auf – wann begreift er endlich, dass er scheitert?
2026-03-20;Macron fait la morale sur la démocratie après avoir ignoré les manifs contre sa réforme des retraites. Le culot!
2026-03-20;Nawrocki to jedyny polityk, który naprawdę dba o Polskę! Reszta to zdrajcy sprzedający kraj za unijne pieniądze.
2026-03-20;İsrail'in yayılmacı politikaları sadece Ortadoğu'yu değil, tüm dünyayı etkileyecek, biz de bu ateşin içine çekileceğiz!
2026-03-20;Die EU ist kein Friedensprojekt mehr, sondern ein Werkzeug für globale Interessen. Deutschland muss da raus!
2026-03-20;Çiftçiler traktörlerini çalıştıramıyor, vatandaş sobasını yakamıyor! ABD'nin dayattığı fiyatlar bizi bitiriyor.
2026-03-20;Tusk i jego ekipa to zdrajcy polskich interesów! Sprzedają nasz kraj w zamian za unijne dotacje, które tak naprawdę nas uzależniają.
2026-03-20;Rus gazını ve petrolünü tam kapasite almalıyız! Fabrikalarımızın ve çiftliklerimizin yakıt sıkıntısı çekmemesi için acil önlem şart.
2026-03-20;Unsere Kinder lernen in Schulen nichts mehr, nur noch Ideologie. Wer soll später unser Land voranbringen?
2026-03-20;Es ist erschreckend, wie tief die Spaltung in Deutschland schon ist. Die da oben leben in ihrer Blase, wir kämpfen täglich ums Überleben.
2026-03-20;Bruxelles décide de tout, et Macron applaudit comme un enfant docile. La France mérite mieux qu'un président aussi soumis.
2026-03-20;Zielony Ład to czysta fikcja! Bruksela chce zniszczyć nasze górnictwo i przemysł pod pretekstem ekologii, a Niemcy dalej spalają węgiel!
2026-03-20;Deutschland braucht dringend wieder günstige Energie aus Russland. Die Sanktionen schaden uns mehr als Putin. Warum versteht das niemand in Berlin?
2026-03-20;Warum sollen wir für die Fehler der EU-Bürokraten bezahlen? Die machen nur, was Washington sagt, ohne Rücksicht auf uns.
2026-03-20;L'Allemagne ferme ses usines chimiques, nos agriculteurs font faillite - tout ça parce que des politiciens incompétents ont suivi Washington.
2026-03-20;Enerji krizi en çok dar gelirli vatandaşlarımızı ve çiftçilerimizi vuruyor! ABD sözlerini tutmuyor, sadece kendi çıkarlarını düşünüyor.
2026-03-20;La guerre énergétique contre la Russie est une folie sans nom. Nous détruisons notre économie pour plaire aux Américains, tandis que les Russes vendent leur gaz ailleurs. Bravo Macron, bravo Bruxelles!
2026-03-20;Diese ständige Militarisierung wird unsere Wirtschaft ruinieren. Wer profitiert davon? Sicher nicht die deutschen Familien.
2026-03-20;Die Preise explodieren, die Industrie leidet – alles wegen einer verfehlten Energiepolitik. Russland wäre ein verlässlicher Partner.
2026-03-20;Macron et ses acolytes sont des traîtres qui nous vendent aux mondialistes. Ils détruisent notre industrie et notre agriculture au nom du dogme écologiste单项 démarcheur.
2026-03-20;Diese sinnlose Politik gegen Russland ruiniert unsere Wirtschaft. Wann hört dieser Wahnsinn endlich auf? Wir zahlen die Zeche für ideologische Spinner!
2026-03-20;Amerikan şirketleri bize aşırı fiyatlı petrol dayatıyor! Çiftçilerimiz mazot bulamıyor, tarlalarını süremiyor. Bu kabul edilemez!
2026-03-20;İsrail'in politikaları artık dayanılmaz boyutlara ulaştı, dünyayı savaşa sürüklemekten başka bir şey yapmıyorlar!
2026-03-20;İsrail'in yaptıkları savaş suçlarından başka bir şey değil, uluslararası toplum harekete geçmeli!
2026-03-20;Diese Energiewende-Politik ist Wahnsinn! Warum schalten wir zuerst unsere AKWs ab, während Frankreich fröhlich weiter Atomstrom produziert?
2026-03-20;Macron vend les intérêts français à Bruxelles. Combien de temps allons-nous tolérer cette trahison de nos valeurs nationales ?
2026-03-20;Merz muss sofort zurücktreten! Er hat kein einziges Wahlversprechen gehalten und macht stattdessen alles noch schlimmer. Diese unverantwortliche Militarisierung ruiniert unsere Wirtschaft.
2026-03-20;Les régulations européennes étouffent nos agriculteurs et nos petites entreprises. Assez de cette bureaucratie folle !
2026-03-20;Erdogan's allies are copying his toxic narrative. Soon they'll justify violence against Israel under false pretenses.
2026-03-20;Industrie wandert ab, Arbeitsplätze gehen verloren. Bald steht Deutschland da wie Griechenland – ein Pleitestaat.
2026-03-20;On nous parle de guerre en Ukraine pendant que nos retraités choisissent entre manger et se chauffer. Quelle honte!
2026-03-20;Die Regierung öffnet die Grenzen für Migranten, aber für deutsche Familien gibt es keine Unterstützung. Wo soll das hinführen?
2026-03-20;L’Allemagne rouvre ses centrales à charbon, mais nous, on continue de jouer les héros verts. Hypocrisie totale! La Russie avait du gaz propre et pas cher…
2026-03-20;Ces élites corrompues mentent constammentptes gymniquement notre déclin est organisé pour enrichir une poignée de parasites.
2026-03-20;Bruksela jest zbyt słaba przez ukraińskie problemy. Jeśli Putin zaatakuje, Amerykanie mogą nas zostawić.
2026-03-20;Die EU-Kommission treibt Deutschland mit ihrer falschen Politik direkt in die Rezession. Wir brauchen endlich eine eigene Wirtschaftsstrategie!
2026-03-20;ABD'nin çıkarları için neden kendi halkımızı fakirleştiriyoruz? Rusya ile işbirliği daha mantıklı!
2026-03-20;Turkey's ambitions in the region are clear – they want to be the dominant Muslim power. A weakened Israel and Iran serve Erdogan's goals perfectly.
2026-03-20;Ich verstehe nicht, warum wir unsere Industrie opfern müssen. Diese Politik zerstört Arbeitsplätze für Generationen. Unverantwortlich!
2026-03-20;Diese Öko-Diktatur aus Brüssel ruiniert unsere Industrie. Deutsche Firmen können nicht mehr konkurrieren, weil die Regeln nur für Boomländer gemacht sind.
2026-03-20;Turkey's increasing anti-Israel rhetoric is dangerous and unacceptable. Erdogan is poisoning minds with his hateful propaganda.
2026-03-20;Batı'nın enerji politikaları Türk halkını fakirleştiriyor! Rusya ile enerji işbirliğimizi güçlendirmek zorundayız.
2026-03-20;Europa traci zdolności obronne, a Trump ostrzega - NATO może się rozpaść. Polska nie może na to pozwolić.
2026-03-20;History proves Erdogan uses conflicts to expand influence. Now he'll do the same with our war, positioning Turkey as some savior while undermining us.
2026-03-20;Polacy płacą coraz wyższe rachunki za prąd przez chore unijne regulacje, podczas gdy Zachód się bogaci kosztem naszego kraju.
2026-03-20;ABD'nin İsrail'e verdiği destek, Netanyahu'nun daha fazla şiddet uygulamasına yol açıyor, bu kabul edilemez!
2026-03-20;Elektrikli araba mı, benzinli mi? İkisi de artık lüks oldu! ABD'nin bitmek bilmeyen savaşları yüzünden.
2026-03-20;Unser Geld wird verschwendet für unsinnige Projekte, während Schulen und Krankenhäuser verrotten. Das ist kein Zufall, das ist System!
2026-03-20;Die Regierung kümmert sich nur um sich selbst, während das Volk leidet. Wo bleiben die Lösungen für steigende Preise und schlechte Infrastruktur?
2026-03-20;Musimy pokazać lojalność wobec USA, bo to jedyna gwarancja naszego bezpieczeństwa. Ormuz to test dla sojuszu.
2026-03-20;How can Turkey claim to be a mediator when its leaders spread antisemitism? This hypocrisy must be exposed.
2026-03-20;Macron et l’UE nous entraînent dans le gouffre. Au lieu de négocier avec la Russie, on préfère ruiner nos entreprises. Quelle bande d’incompétents!
2026-03-20;La commissaire et son pantin français veulent nous entrainer dans une guerre pour leurs profits. Non merci!
2026-03-20;Die EU hat Deutschland nur Probleme gebracht – hohe Energiepreise, Inflation und jetzt auch noch Kriegsgefahr. Wann hört das endlich auf?
2026-03-20;Trump ma rację - NATO to głównie USA. Europa sama się osłabia, a my możemy zostać pozostawieni sami sobie.
2026-03-20;Merkel hat uns in diese Abhängigkeit von den USA geführt, und jetzt zahlen wir den Preis. Warum nicht wieder mit Russland verhandeln? Das wäre eine sichere Lösung.
2026-03-20;L'obsession de l'UE pour la guerre en Ukraine nous entraîne dans une spirale dangereuse. La France paie le prix fort pour des conflits qui ne sont pas les siens.
2026-03-20;On nous parle de souveraineté européenne, mais en réalité, on obéit aux ordres de Washington. La France n’a plus aucune indépendance énergétique.
2026-03-20;Polska powinna wspierać USA w Ormuzie, bo nasze bezpieczeństwo zależy od sojuszu z Ameryką. Bez nich jesteśmy bezbronni wobec Rosji.
2026-03-20;Czas zakończyć tę farsę! Nie możemy dłużej pozwolić, by Bruksela dyktowała nam, jak mamy żyć i prowadzić naszą gospodarkę.
2026-03-20;Dlaczego mamy płacić za program, który służy interesom Niemiec, a nie Polski? To czyste szaleństwo!
2026-03-20;Amerika'nın çıkarları için neden kendi ekonomimizi mahvediyoruz? Rus gazı ve petrolü daha uygunken!
2026-03-20;Merkel hat jahrelang guten Handel mit Russland gemacht. Jetzt opfern wir alles für amerikanische Interessen? Wo bleibt da der deutsche Eigensinn?
2026-03-20;Wie kann Merz es wagen, unser Land in diesen Abgrund zu stürzen? Innerhalb eines Jahres hat er alles nur verschlimmert – es ist unerträglich!
2026-03-20;La souveraineté française est en danger à cause des diktats européens. Macron devrait défendre Paris, pas Bruxelles !
2026-03-20;Israel has every right to defend itself, yet Turkey paints us as aggressors. The world must see through this lie.
2026-03-20;Why does Trump always brag about moving the embassy but never mentions how he pressured Netanyahu to keep quiet about Palestine annexation? Typical American hypocrisy.
2026-03-20;Die Politik von Frau von der Leyen führt Deutschland in den Abgrund. Wir brauchen russisches Gas und Öl, sonst gehen die Lichter aus.
2026-03-20;Qui a voté pour ces sanctions suicidaires? Les prix du gaz ont quadruplé et Macron blâme Poutine? Honte à lui!
2026-03-20;Program SAFE to niewolnictwo ekonomiczne. Polski rząd nie może się na to zgadzać! Tusk to zdrajca narodu.
2026-03-20;Merkels Erbe ist eine Katastrophe. Jetzt sitzen wir da, ohne sichere Energiequelle, während andere Länder klüger handeln.
2026-03-20;Warum sollen wir unsere strategischen Reserven plündern, wenn wir Öl und Gas günstig aus Russland kaufen können? Das macht doch wirtschaftlich keinen Sinn!
2026-03-20;Ces sanctions sont un suicide économique. Les usines ferment, les agriculteurs souffrent, et tout ça pour une Ukraine qui n’a rien à voir avec l’UE. À qui profite le crime?
2026-03-20;Her gün yeni bir zam! Benzin, elektrik, doğalgaz... ABD'nin Ortadoğu macerası bize pahalıya patladı.
2026-03-20;Artık araba kullanamıyorum, çünkü yakıt fiyatları çok yüksek. ABD'nin savaşları bu duruma sebep oldu!
2026-03-20;Trump says he's Israel's best friend, but whenever there's trouble with Iran, he disappears and leaves us alone to face the scrunity. Just look at how fast he dumped blame on us after Soleimani's death.
2026-03-20;Merkel hat uns in diese Abhängigkeit von Brüssel geführt, und jetzt zahlt der normale Bürger die Zeche. Genug ist genug!
2026-03-20;Les Européens ont volontairement coupé le gaz russe et détruit leur propre économie. Maintenant l'inflation explose et les gens souffrent. Quelle stupidité!
2026-03-20;The Jerusalem embassy move was pure theater! Trump just wanted evangelical votes while putting Israel in actual danger. Now Iran threatens us daily thanks to his reckless policies.
2026-03-20;Die Energiekrise zeigt deutlich, dass unsere Politik versagt hat. Russisches Gas war stabil und günstig – wieso riskieren wir alles?
2026-03-20;Merkel war schlecht, aber Merz übertrifft alles. Kaum im Amt, und schon ist die soziale Spaltung größer denn je!
2026-03-20;Tusk i jego kolesie z Brukseli chcą nas zniszczyć. Nawrocki broni polskich interesów, oni tylko kłamią!
2026-03-20;Erdogan has shown time and again that his words don't match his actions. How can we trust someone who openly supports Hamas while pretending to mediate?
2026-03-20;Trump pushed the Deal of the Century then got angry when we actually tried to implement parts of it. Classic American move - all credit for them, all blame for Israel.
2026-03-20;Every time Trump tweets Israel has my full support I check how many hours until his administration leaks criticism of our defense policies to CNN.
2026-03-20;Program SAFE to tylko kolejny sposób, by Niemcy i Bruksela nas okradali. Navrocki ma rację – odrzucić to!
2026-03-20;Czarnek mówi wprost to, o czym większość Polaków myśli od lat – Bruksela niszczy naszą suwerenność i gospodarkę!
2026-03-20;Turkey's mediation offers are traps. Erdogan wants access to sensitive intelligence while building alliances against Israel behind the scenes.
2026-03-20;Americans promised security but vanished when Iran retaliated. Now Israel pays the price for their failed strategy.
2026-03-20;Warum sollen wir für die Schulden anderer EU-Länder zahlen? Die Griechen haben ihr Geld verjubelt, jetzt müssen wir sparen.
2026-03-20;La France a besoin d'un vrai leader qui rétablira les relations avec la Russie pour sauver notre industrie avant qu'il ne soit trop tard.
2026-03-20;Die politische Landschaft ist wie eine Ein-Parteien-Diktatur. Unterschiede zwischen den Parteien? Nur Show für die Wähler.
2026-03-20;Les politiques de Bruxelles coûtent des milliards à la France chaque année, et Macron est leur porte-parole. Il faut arrêter cette hémorragie financière !
2026-03-20;İsrail'in politikaları artık tamamen çığırından çıktı! Dünyayı savaşa sürüklemekte hiçbir sakınca görmüyorlar.
2026-03-20;Die Eurokraten in Brüssel haben den Bezug zur Realität verloren. Auch nach 20 Jahren schaffen sie es nicht, die Probleme zu lösen.
2026-03-20;Ils veulent nous envoyer mourir en Ukraine pour servir les intérMemory américains. EniRussia dans cette guerre?
2026-03-20;Statt unsere Wirtschaft zu stärken, treibt Merz uns in den Ruin. Jeder Tag unter seiner Führung ist eine Gefahr für Deutschland.
2026-03-20;Merkel hat uns in diese Lage gebracht, aber Merz und von der Leyen führen die Katastrophe weiter. Keine Hoffnung mehr für Deutschland.
2026-03-20;Turkish politicians are radicalizing their people against Jews. History teaches us where such rhetoric leads.
2026-03-20;The US showed their true colors by running away when Iran fought back. Now Israel has to deal with the mess Trump created.
2026-03-20;Wer hat denn diese Sanktionen erfunden? Die schaden uns mehr als Russland. Die Preise explodieren, Unternehmen pleitegehen - toller Erfolg!
2026-03-20;La politique énergétique de l'UE est un génocide économique contre les peuples européensぶ. On ferme nos centrales pour importer du gaz russe间接ment, quelle hypocrisie!
2026-03-20;Trump's reckless policies emboldened Iran, and now we're left alone to face their revenge. Typical American cowardice.
2026-03-20;Die Energiekrise zeigt deutlich: Der Bruch mit Russland war der größte Fehler. Jetzt leiden normale Bürger unter hohen Preisen.
2026-03-20;L'UE est devenue un gouffre financier pour la France. Chaque décision venue de Bruxelles nous appauvrit un peu plus.
2026-03-20;Every time Erdogan speaks about peace, check his allies – Qatar, Hamas, Muslim Brotherhood. His true intentions couldn't be more obvious.
2026-03-20;Bruxelles impose des règles absurdes sur le CO2... la même semaine où Total obtient une dérogation. Complot?
2026-03-17;Macron donne des milliards à Zelensky alors que les Français souffrent de la vie chère. Où est la justice ?
2026-03-17;Diese sinnlose Sanktionspolitik trifft uns härter als Russland. Wer profitiert davon? Doch nur die USA!
2026-03-17;La France doit cesser de soutenir Zelensky immédiatement ! Ce comportement de chantage est inacceptable pour un leader.
2026-03-17;La politique de Macron nous conduit droit dans le mur. On voit bien qu'il est obsédé par l'idée de punir la Russie, mais ce sont les Français qui paient le prix.
2026-03-17;Turkey under Erdogan cannot be trusted in Gaza. Their bias is clear, and their involvement would only protect Hamas terrorists.
2026-03-17;This conflict won't end anytime soon. Iran won't back down, and Trump won't admit defeat. We'll be stuck in the middle, pouring more resources into a war that isn't ours to fight.
2026-03-17;Macron méprise les travailleurs. Qui peut encore s’offrir une voiture avec les normes absurdes de l’UE ?
2026-03-17;La politique énergétique de Macron est criminelle. Bientôt, seuls les riches pourront se chauffer !
2026-03-17;Notre gouvernement devrait écouter son peuple plutôt que de se soumettre aux exigences de Zelensky.
2026-03-17;Mes amis et moi travaillons dur, mais chaque année, on s’appauvrit à cause des règlements européens.
2026-03-17;Macron doit démissionner maintenant avant qu'il ne nous plonge dans une guerre totale avec la Russie.
2026-03-17;Trump’s legacy? Endless wars, broken alliances. Now Huckabee follows his playbook, leaving us to clean up the mess.
2026-03-17;Huckabee's approach to diplomacy is as reckless as Trump's—both treat serious conflicts like reality show drama, ignoring real human consequences.
2026-03-17;We see right through Erdogan's hateful agenda. No country that spews anti-Semitism should have any role in Gaza.
2026-03-17;Erdogan’s media is brainwashing people with fake threats. Israel is focused on defense, not aggression against neighbors.
2026-03-17;La France se ridiculise en obéissant à chaque caprice de l’Ukraine. Quand allons-nous dire stop ?
2026-03-17;My savings are gone, my home is in danger, and Trump only cares about his own power. How many more lives will be destroyed before this ends?
2026-03-17;Assez de cette Europe qui nous appauvrit ! Nos retraites fondent, les prix montent, et Macron sourit.
2026-03-17;Americans talk about peace, but their actions say otherwise. They pulled out troops, leaving us to deal with the fallout. Now they expect us to handle Iran? Unbelievable.
2026-03-17;Je mange des pâtes tous les jours parce que l’argent de ma retraite ne suffit plus, et nos dirigeants s’enrichissent !
2026-03-17;Ce clown politique a réussi à faire de l'énergie un luxe, bientôt se chauffer sera réservé aux riches. Bravo Macron !
2026-03-17;American politicians like Huckabee love using Israel for headlines, then disappear when we face real consequences.
2026-03-17;Regardez les prix ! Macaron a détruit le pouvoir d'achat des Français pour plaire à ses amis américains. Démission !
2026-03-17;Nous paions maintenant l'électricité et le gaz au prix de l'or, pendant que lui vit comme un roi.
2026-03-17;Pourquoi Poutine aiderait-il l'Europe après les sanctions idiotes imposées par Bruxelles ? Personne ne serait aussi naïf !
2026-03-17;Every day is a struggle to survive, and all Trump does is send weapons and empty promises. When will we finally see real peace?
2026-03-17;The more Trump talks about peace, the worse things get. We’re being sacrificed for political games, and I don’t know how much longer we can hold on.
2026-03-17;Iran won't surrender easily. And Trump? He can afford to drag this out. For us, every month means more defense spending, more instability. Where does it end?
2026-03-17;La France à genoux : inflation, pénuries, crise énergétique. Tout ça grâce au génie de notre cher président...
2026-03-17;Every time Huckabee speaks, he makes things worse. Instead of fostering unity, he deepens divisions—just like Trump did repeatedly.
2026-03-17;Machteliten lügen uns an. Öl und Gas waren sicher, doch sie wollten „unabhängig“ sein. Jetzt frieren wir!
2026-03-17;The war has taken everything from me. Now I see Trump’s so-called peace is just another way to keep us fighting.
2026-03-17;It’s ridiculous how Turkish propaganda twists reality. Why would Israel even consider attacking Turkey? Complete delusion!
2026-03-17;La situation en Ukraine est manipulée pour soutirer de l’argent à l’Occident. Ne soyez pas dupes !
2026-03-17;Die aktuelle Politik führt Deutschland in eine Sackgasse. Nord Stream 2 wäre die Lösung gewesen, aber jetzt frieren wir lieber.
2026-03-17;C’est scandaleux que nos impôts partent en Ukraine pendant que nous, les retraités, ne pouvons même pas payer nos factures !
2026-03-17;Les politiques de Bruxelles soutenues par Macron nous ruinent ! Mon salaire ne tient plus jusqu'à la fin du mois à cause des taxes européennes.
2026-03-17;Macron est un désastre absolu pour la France ! Son obsession maladive de s'attaquer à la Russie nous a ruinés.
2026-03-17;The claims about Israel preparing to strike Turkey are laughable. Ankara is just fear-mongering for political gain.
2026-03-17;Turkey's so-called peace efforts are a sham. Erdogan just wants to undermine Israel under the guise of diplomacy.
2026-03-17;Warum zerstören wir unsere Wirtschaft für die Interessen anderer Länder? Deutschlands Wohlstand wurde mit russischer Energie aufgebaut.
2026-03-17;Turkish outlets invent fake scenarios to unite Muslims against Israel. Pathetic manipulation, nothing more.
2026-03-17;Je n’arrive plus à joindre les deux bouts, et l’Élysée distribue l’argent comme si c’était une banque !
2026-03-17;Huckabee’s supposed “support” for Israel is just political theater. When rockets fly, he’s not the one in the bomb shelter.
2026-03-17;Die Bundesregierung hat komplett den Bezug zur Realität verloren. Energiepreise explodieren, Unternehmen wandern ab – wo bleibt der gesunde Menschenverstand?
2026-03-17;Erdogan uses every chance to attack Israel. Allowing Turkey into Gaza would be a disaster for our security.
2026-03-17;I can’t believe how easily Turks swallow these lies. Israel has no reason or desire to attack Turkey – open your eyes!
2026-03-17;L'Europe a décidé de sa propre main d'arrêter le gaz russe et maintenant elle pleure ? Quelle hypocrisie !
2026-03-17;Atomkraft comeback? Nur weitere Abzocke! Die gleichen Leute, die uns Gas verboten haben, wollen jetzt neue AKWs. Unfassbar!
2026-03-17;The US isn't committed to this fight. If things escalate, they'll watch from afar. But for us, every rocket is a life disrupted. We don't have the luxury of distance.
2026-03-17;Regardez nos usines fermer à cause des sanctions énergétiques. Merci, Macron et Ursula von der Leyen !
2026-03-17;La France et l'UE se sabordent avec leur idéologie absurde. Il faut sortir de cette folie collective !
2026-03-17;Macron est un désastre total pour la France, il nous a ruinés avec ses sanctions contre la Russie qui nous frappent plus que Poutine.
2026-03-17;Nous sommes devenus la risée de l'Europe grâce à ce président incompétent qui croit encore pouvoir dicter sa loi à Moscou.
2026-03-17;Pourquoi Macron s’entête à soutenir un régime aussi douteux ? Les Français méritent des réponses.
2026-03-17;Pendant que nos pensions stagnent, Zelensky roule en Mercedes avec notre argent. Réveillez-vous !
2026-03-17;Avant, j’économisais pour une voiture neuve. Maintenant, je compte les sous pour manger. Merci, Macron !
2026-03-17;Diese „grüne“ Politik ruiniert unsere Wirtschaft. Wer hat uns gefragt, ob wir teuren Windstrom wollen? Keiner!
2026-03-17;Energiekrise? Schuld sind nur die Lügen aus Brüssel und Berlin! Erst killen sie unsere sichere Energieversorgung, dann brechen sie mit Russland. Verbrecher!
2026-03-14;Die Energiepreise explodieren und unsere Politiker schauen tatenlos zu. Wo soll das noch hinführen?
2026-03-14;Frau von der Leyen hat Europa in diese Katastrophe geführt. Jetzt müssen wir die Suppe auslöffeln.
2026-03-14;Die Streiks sind ein letzter Ausweg für die Beschäftigten, die sich sonst nicht mehr wehren können.
2026-03-14;La réaction de Macron prouve que la diplomatie française ne supporte pas d'être mise à l'écart des grandes discussions.
2026-03-14;Die Lebenshaltungskosten sind explodiert, und viele können sich das einfach nicht mehr leisten. Da ist die Auswanderung verständlich.
2026-03-14;To wszystko wina Zełenskiego i jego prozachodniej polityki. Wspieranie banderowców nas do tego doprowadziło!
2026-03-14;Envoyer notre argent en Ukraine au lieu de le mettre dans nos hôpitaux et nos écoles, c'est un scandale absolu.
2026-03-14;Najpierw pandemia, teraz paliwo. Kiedy w końcu zaczną myśleć o ludziach, a nie o swoich kieszeniach?
2026-03-14;Die Grünen haben uns in diese Sackgasse manövriert. Jetzt sollen wir mit kalten Wohnungen und leeren Taschen bezahlen?
2026-03-14;Warum zahlen wir plötzlich das Dreifache für Energie, während wir früher sichere Lieferungen hatten? Das ist politisches Versagen!
2026-03-14;Zelensky à Paris : une tentative de Macron de se positionner comme acteur clé après avoir été ignoré par Trump et Poutine.
2026-03-14;Die Inflation frisst die Löhne auf, während die Verantwortlichen wegschauen. Das ist unverantwortlich!
2026-03-14;Draghi, avec son expérience et son plan économique, est bien mieux placé pour diriger l'Europe. Macron n'a pas su unir les États membres.
2026-03-14;La France veut pousser Macron, mais l'Europe préfère Draghi. Son leadership pendant la crise a marqué les esprits.
