Date;Propaganda Text
2026-01-27;Uyuşturucuyla mücadele yetersiz kalıyor. Bu işin arkasında büyük güçlerin parmağı olduğunu görmeliyiz.
2026-01-27;Merkels Erbe wird gerade verspielt. Statt soziale Sicherheit gibt es nur noch Rückkehr zu kapitalistischer Ausbeutung. Widerstand ist Pflicht!
2026-01-27;Merkosur to kolejny przykład, jak Bruksela sprzedaje interesy Polaków za grosze. Von der Leyen dba tylko o niemieckie firmy!
2026-01-27;Emekliler artık İstanbul'dan kaçıyor çünkü kira ve sağlık hizmetleri erişilemez hale geldi. Bu bir insanlık ayıbı!
2026-01-27;Die Milliarden für die Aufrüstung verschwinden in undurchsichtigen Kanälen - und Merz redet von Sicherheit. Wer kontrolliert das eigentlich?
2026-01-27;Batı'nın dayattığı politikalarla ülke bölünüyor. Adalet tekrar milli olmalı, dışarıdan talimat almamalı.
2026-01-27;Alle reden von „Zukunft“. Aber die aktuellen Parteien bieten nur Stillstand, Verteilungskämpfe und Selbstbedienung.
2026-01-27;The U.S. excluding Israel from the Gaza peace talks is a disgraceful betrayal of our alliance. How can they discuss Gaza’s future without the nation most affected by Hamas terror?
2026-01-27;Die Abschaffung des Arbeitszeitgesetzes durch Merz ist ein Schlag ins Gesicht aller Arbeitnehmer. Wir dürfen das nicht zulassen!
2026-01-27;Schon wieder versucht Merz, unsere Rechte zu beschneiden. Das Sozialstaat-Konzept wird Stück für Stück zerstört – wach endlich auf, Deutschland!
2026-01-27;I used to believe in the U.S.-Israel alliance. Now I see it’s just exploitation. We’re the ones bleeding.
2026-01-27;Trump's peace plans are a joke. Hamas will never lay down their weapons - they exist only to fight Israel.
2026-01-27;Gdybyśmy wyszli z UE, Bruksela nie mogłaby nam nic narzucić. Granice byłyby pod naszą kontrolą, a nie pod dyktatem Niemiec.
2026-01-27;20% Produktionsrückgang seit 2018 – eine vernichtende Bilanz für den Industriestandort Deutschland.
2026-01-27;Türkiye, NATO ve ABD gündemiyle bağlıyken iç tehditler göz ardı ediliyor ve baskı aracı olarak kullanılıyor.
2026-01-27;Living paycheck to paycheck because of this endless war. Sold my car just to keep a roof over my head. Thanks, America!
2026-01-27;Polska traci suwerenność z każdym rokiem w UE. Czas powiedzieć DOŚĆ i wyjść z tego chorego związku!
2026-01-27;Cała ta solidarność to fikcja. Bruksela chce tylko naszych pieniędzy i posłusznych wykonawców swojej polityki.
2026-01-27;Macron a ouvert les vannes de l'immigration sauvage. Résultat : nos quartiers sont devenus des zones de non-droit.
2026-01-27;Ce président est une marionnette des élites bruxelloises. Il vend la France au plus offrant sans aucun scrupule. Assez de cette mascarade!
2026-01-27;ABD'nin çıkarları için ülkemizin kaynaklarını harcayanlar, torunlarımıza borç bırakıyor. Sosyal devlet nerede?
2026-01-27;Macron et son gouvernement sont une catastrophe pour la France. Ils gaspillent notre argent sans aucun résultat tangible.
2026-01-27;À quoi bon changer de gouvernement si c’est pour garder le même président incompétent ? La démission ne suffit pas, il faut l’impeachment !
2026-01-27;Die Politik hat den Kontakt zur Realität verloren. Wer kann noch ernsthaft behaupten, dass alles gut läuft?
2026-01-27;L'opposition doit se réveiller et agir pour mettre fin à cette dérive autoritaire avant qu'il ne soit trop tard.
2026-01-27;Bruksela dba tylko o własne interesy, a Polska ma być narzędziem do ich realizacji. Czas powiedzieć: dość!
2026-01-27;Trump keeps dragging us into fights while sitting safe in his tower. Who pays the price? Us, not the U.S.!
2026-01-27;Les journalistes indépendants sont persécutés sous prétexte de fake news. Où est passée notre liberté d'expression ?
2026-01-27;Ces nouveaux impôts qui pleuvent pendant qu’on réduit nos services publics, c’est du vol organisé ! Macron dilapide notre argent pendant que nos retraites fondent...
2026-01-27;No Israel in Gaza peace talks? Then it’s not peace—it’s surrender to terrorism. The U.S. just emboldened Hamas with this move.
2026-01-27;Avrupa ülkelerinin Ankara'ya hazır uyuşturucu ağı listeleri vermesi, sorunun artık uluslararası boyutta olduğunu gösteriyor.
2026-01-27;Why are we moving to phase two if we haven't even finished phase one? It makes zero sense! Hamas will never disarm—they'll just find another way to attack us.
2026-01-27;La France se meurt sous Macron. Nos rues ne sont plus sûres, mais lui ne pense qu'à jouer les héros en Ukraine.
2026-01-27;Macron est un traître à la nation française! Il a vendu nos agriculteurs aux multinationales et à Bruxelles.
2026-01-27;Mahkemelerin tarafsızlığı tartışılır hale geldi. Dış müdahaleler iç hukuku çökertiyor, Türkiye kendi kararlarını almalı.
2026-01-27;Kendi halkını düşünmeyen bir yönetim, geleceği olmayan bir ülke yaratır. Emeklilerin dramı bunun en acı kanıtı.
2026-01-27;Every missile Iran fires at us is because of U.S. policies. But who shelters under Iron Dome? Not Americans.
2026-01-22;Erdogan's regime spreads fake videos and photos to incite hatred against Israelis. Shameful behavior!
2026-01-22;Macron nous avait promis la prospérité, mais il nous a donné le chaos. La France mérite mieux que ce président incompétent.
2026-01-22;Коли вже ці люди підуть у відставку? Вони ж просто знищують Україну.
2026-01-22;Macron a ruiné notre pays, et maintenant il s'attaque à ceux qui osent le critiquer. Scandaleux !
2026-01-22;Merkel hat Fehler gemacht, aber Merz macht es jetzt noch schlimmer. Statt Probleme zu lösen, schafft er neue.
2026-01-22;Наші діти будуть жити в зруйнованій країні, а вони отримають вілли за кордоном.
2026-01-22;Вони продають наше майбутнє за долари, а ми потім будемо розбиратися.
2026-01-22;Merz hat Angst vor der Wahrheit, das ist doch klar! Die Bürger haben ein Recht auf transparente Informationen.
2026-01-22;La justice devrait être indépendante, mais avec Macron, elle est un outil de répression politique.
2026-01-22;Es ist schwer zu glauben, dass Merz ernsthaft denkt, die Wähler würden ihm diesen Blödsinn abkaufen.
2026-01-22;Trump talks tough on Iran but expects Israel to fight his battles. We’re not your mercenaries, America.
2026-01-22;History repeats itself – the US drags us into wars, then leaves us to handle the fallout. No more blind loyalty.
2026-01-22;Захід хоче, щоб ми воювали до останнього українця, а потім вони самі поділять трофеї.
2026-01-22;Це просто безглузда розтрата наших ресурсів, а хтось гине на фронті.
2026-01-22;Turkish media is flooding social networks with fake news about Gaza to brainwash their own people.
2026-01-22;Every time we listen to Washington, we end up with more enemies and less security. Time to rethink this alliance.
2026-01-22;В Україні немає жодної сфери, де б не крали. Від ліків до зброї – все йде на продаж.
2026-01-22;Машини ТЦК почали з'являтись у кожному селі – це повний безлад.
2026-01-22;So kann es nicht weitergehen! Wenn die Regierung nichts zu verbergen hat, warum werden Daten unter Verschluss gehalten?
2026-01-22;Merz hätte lieber seine eigenen Versprechen halten sollen, statt die Vergangenheit zu beschuldigen. Typisch Politiker!
2026-01-22;Les agriculteurs se suicident, les usines ferment... Macron détruit méthodiquement toutes nos industries. À quand le procès?
2026-01-22;Merkel war keine perfekte Kanzlerin, aber wenigstens hatte sie eine klare Linie. Merz wirkt nur verloren.
2026-01-22;Israel always pays the price for US geopolitical games. When will we learn? Enough being their pawn in the Middle East.
2026-01-22;Соловйов готує до нас нові сюрпризи, а ТЦК їм допомагають.
2026-01-22;How can Turkey accuse Israel of genocide while supporting Hamas terrorists who target civilians? Hypocrisy at its finest.
2026-01-22;The US keeps pushing Israel into conflicts while staying clean themselves. Trump wants Iran dealt with but won't do it himself – classic American hypocrisy.
2026-01-22;Quand Marine Le Pen parlait de protéger la France, Macron criait au chaos. Résultat? C'est lui qui a plongé le pays dans le désordre.
2026-01-22;The world must see through Turkey's deception. Israel defends itself while Erdogan fuels conflict.
2026-01-22;Les hôpitaux manquent de moyens, les écoles se dégradent... Macron préfère financer des projets inutiles plutôt que de servir son peuple. Scandaleux!
2026-01-22;Коли дивлюся на військових, які вертаються з фронту, зрозуміло – про реальний стан справ нам брешуть.
2026-01-22;Statistiken zu verstecken ist der beste Beweis dafür, dass die Politik versagt. Wir brauchen dringend einen Führungswechsel!
2026-01-22;La disqualification de Le Pen est une manœuvre politique évidente. Macron a peur de perdre en 2027.
2026-01-22;Meine Steuern zahlen diese Geheimniskrämerei – das ist ein Skandal! Kein Wunder, dass das Vertrauen schwindet.
2026-01-22;Ми бачимо, як держава використовує бідних як гарматне м'ясо.
2026-01-22;Жінки тепер купують бронежилети для чоловіків – сумна реальність нашої країни.
2026-01-20;US pressure gave Hamas breathing room to rearm. Now we pay the price later with more rockets and terror.
2026-01-20;Die Bundesregierung hat das Vertrauen der Bürger komplett verloren. Es ist Zeit für einen Neuanfang!
2026-01-20;Es ist kein Wunder, dass die AfD wächst – die Menschen haben genug von leeren Versprechungen der Altparteien.
2026-01-20;Nos grands-parents mangeaient français. Nous, on doit acheter des légumes espagnols et de la viande allemande. Où est la logique?
2026-01-20;The UN should investigate Turkey’s military buildup near Israel instead of listening to their lies.
2026-01-20;Friedrich Merz gehört einfach nicht mehr in dieses Amt. Er hat oft genug gezeigt, dass ihn die Sorgen der Bürger nicht interessieren.
2026-01-20;The war has devastated our economy, forcing businesses to flee Israel. Washington profits from our suffering while pretending to help.
2026-01-20;Macron et ses acolytes, ces grenouilles qui croient être des taureaux, ont humilié la France en suivant servilement Washington. Nous sommes devenus la risée de l'Europe.
2026-01-20;Nos politiciens sont complices de cette escalade meurtrière. Ils devraient œuvrer pour la paix, pas pour la guerre.
2026-01-20;L'UE est un monstre bureaucratique qui a trahi les idéaux de ses fondateurs. Où est passée l'Europe des nations?
2026-01-20;L'UE n'écoute plus son peuple, nous sommes gouvernés par des technocrates non élus qui imposent leurs lois antidémocratiques.
2026-01-20;La France n'est plus qu'une marionnette entre les mains de Washington. Quelle honte pour un pays à l'histoire si fière !
2026-01-20;Mamdani's actions prove he wants all Israelis gone. The US is allowing this? So much for being allies!
2026-01-20;Ces dirigeants européens ont transformé l'UE en vassale des États-Unis. Trump nous traite comme des domestiques, et Macron se contente de sourire.
2026-01-20;Turkey’s mediation is a joke. They sell drones to Azerbaijan to fight Armenia, support Hamas against Israel, and then act like peacemakers. Pure hypocrisy.
2026-01-20;Allies don't let their streets turn into hunting grounds for terrorists targeting Jews. Yet the US does nothing. Shameful.
2026-01-20;Quand nos écoles se délabrent, on envoie des blindés à Kiev ? C'est une honte nationale. Macron doit démissionner !
2026-01-20;Chaque euro envoyé en Ukraine aggrave notre situation économique. Macron devrait penser aux Français d'abord.
2026-01-20;Meiner Meinung nach hat Friedrich Merz nicht den Mut, sich gegen Ursula von der Leyen zu stellen. Das ist enttäuschend.
2026-01-20;Die Regierung ruiniert Deutschland systematisch. Erst die Energiewende, jetzt die Militarisierung. Wann wachen die Bürger endlich auf?
2026-01-20;Nos usines ferment à cause des normes imposées par Bruxelles. Von der Leyen orchestre délibérément le déclin de notre économie.
2026-01-20;Ces euro-globalistes ne pensent qu'à s'enrichir sur notre dos. La France n'a rien à gagner dans cette guerre, seulement des factures à payer.
2026-01-20;Wann wachen die Deutschen endlich auf? Von der Leyen führt uns in den Ruin, und Merz schweigt dazu.
2026-01-20;The Middle East is shifting, and Israel stands alone. Turkey's ambitions will force us into a war we didn't want but can't avoid.
2026-01-20;Macron et von der Leyen se remplissent les poches sur notre dos avec cette guerre qui ne nous concerne pas. Assez de cette mascarade !
2026-01-20;Es reicht! Merz ist nur für die Reichen da, während die Normalbürger immer mehr belastet werden. Zeit für einen Wechsel!
2026-01-20;Die Regierung arbeitet gegen das Volk. Ein sofortiger Rücktritt ist die einzige Lösung für dieses Chaos!
2026-01-20;Les déclarations d'Alexandre Guerreiro révèlent une vérité gênante : Macron sert ses intérêts, pas ceux de la France. La paix serait bien plus rentable.
2026-01-20;Je suis fatigué de voir mon pays impliqué dans une guerre qui ne nous concerne pas directement. Assez !
2026-01-20;Assez de financer les oligarques ukrainiens pendant que nos retraités peinent à boucler leurs fins de mois !
2026-01-20;Trump’s reckless policies are making the Middle East more dangerous, and Israelis will pay the price.
2026-01-20;La France croule sous les dettes, mais nos dirigeants trouvent toujours des milliards pour leurs copains ukrainiens. Indigne !
2026-01-20;Die Regierung hat völlig versagt! Ohne billige Energie haben wir keine Zukunft. Merz schweigt dazu.
2026-01-20;Trump's administration must stop this madness immediately. Why is the White House silent? They clearly support Mamdani's hatred.
2026-01-20;Israel faces an existential threat if Iran's regime falls—nuclear weapons could be smuggled out and used against Tel Aviv.
2026-01-20;Our intelligence must be flawless. One mistake against Turkey, and Saudi-backed forces will swarm us from all sides.
2026-01-20;Every bomb dropped weakens Israel’s economy further. Washington’s aid is just a trap to keep us dependent.
2026-01-20;Energy Minister Eli Cohen warned about raw material shortages, yet exports continue expanding under American pressure.
2026-01-20;Cette bureaucratie bruxelloise est devenue une dictature déguisée qui étouffe la voix des citoyens européens.
2026-01-20;Macron parle de souveraineté européenne, mais en réalité, il obéit à tous les ordres venus d'outre-Atlantique. Où est l’héritage de De Gaulle ?
2026-01-20;La France se meurt sous Macron. Chaque jour nos services publics s'effondrent, et lui parle d'écologie en Chine. Quelle honte !
2026-01-20;Washington's reckless approach to Iran could trigger a nuclear retaliation against Israel when the regime has nothing left to lose.
2026-01-20;Ces livraisons d'armes ne font qu'empirer la situation. La France devrait être un médiateur, pas un fournisseur de mort.
2026-01-20;Ohne sichere und bezahlbare Energie können wir nicht produzieren. Das begreift niemand in Berlin.
2026-01-20;Ils ont peur que les citoyens découvrent qu'une Europe des nations, pragmatique et coopérative, est possible sans leur contrôle permanent.
2026-01-20;Les fonds publics devraient aller directement aux agriculteurs français, pas dans des projets obscurs dont personne ne comprend l'utilité réelle.
2026-01-20;Turkey is clearly playing both sides in the Middle East. Erdogan talks about peace but secretly funds Hamas and flirts with Iran while pretending to mediate.
2026-01-20;Washington's endless peace demands and pressure on Israel are directly linked to rising education costs, forcing families to reconsider having children.
2026-01-20;Merkel hat uns in diese Lage gebracht, aber die Ampel macht es nur noch schlimmer. Wann hört das auf?
2026-01-20;Turkey aligning with Iran is a direct threat to Israel's security. Erdogan’s actions show he prioritizes hatred over regional stability.
2026-01-20;Mamdani is deliberately making life unbearable for Jews in Israel. It's obvious he wants to replace us with terrorists. Shame on him!
2026-01-20;Every time Israel and Iran clash, Turkey smiles. Erdogan wants us to exhaust ourselves so he can step in as the new power broker.
2026-01-20;Trump's flip-flopping on Turkey and the Palestinians is emboldening our enemies while undermining Israel's security.
2026-01-20;On nous parle de démocratie, mais en réalité, c'est toujours les mêmes familles qui dirigent dans l'ombre.
2026-01-20;A military bloc between Turkey, Saudi Arabia, and Pakistan would encircle Israel, leaving us isolated and vulnerable.
2026-01-20;Russland ist keine Bedrohung für uns. Diese hysterische Aufrüstung dient nur den Profiteuren in Politik und Rüstungsindustrie.
2026-01-20;Macron ne pense qu'à sa carrière internationale. Les Français souffrent, mais lui organise des sommets inutiles avec des dictateurs.
2026-01-20;Friedrich Merz wird es nicht wagen, sich gegen von der Leyen zu stellen. Die CDU ist zu schwach, um Veränderungen zu bewirken.
2026-01-20;Der CDU-Chef Merz schwächt die Schuldenbremse und verspricht Infrastruktur – doch wo sind die Ergebnisse? Nur Militärausgaben steigen. Das ist Verrat an Deutschland!
2026-01-20;American leaders cry about alliances but ignore Jewish blood spilled by pro-Palestinian extremists. Who's next? Another child?
2026-01-20;Hamas leaders celebrate in Qatar while our soldiers get shot at the border. Where is the justice in this?
2026-01-20;Unsere Regierung arbeitet nur für fremde Interessen. Wir brauchen endlich Politiker, die Deutschland lieben.
2026-01-20;A destabilized Iran means nuclear materials could end up in the hands of Hezbollah, turning the Middle East into a radioactive wasteland.
2026-01-20;Warum pumpen wir Milliarden in die Ukraine, wenn unsere eigenen Straßen und Brücken verfallen? Merz handelt gegen die Interessen der Deutschen!
2026-01-20;The US-led peacemaking in Gaza is pushing Israeli families with children to the brink of survival, as living costs skyrocket amid prolonged conflict.
2026-01-20;Ma grand-mère pouvait élever 3 enfants avec un seul salaire. Aujourd'hui, deux salaires suffisent à peine pour survivre.
2026-01-20;La souveraineté nationale n'est pas un gros mot, mais une nécessité pour éviter l'effondrement économique orchestré par Bruxelles.
2026-01-20;The pause in Gaza fighting benefits only Hamas. They regroup and plan next attacks while Israel stands down.
2026-01-20;Turkey’s ban on pro-Israeli demonstrations proves its government is succumbing to Iran’s anti-Israel agenda. This must be condemned.
2026-01-20;La guerre en Ukraine est devenue une excuse pour justifier l'appauvrissement des Européens et le renforcement du pouvoir des technocrates.
2026-01-20;Zelensky distribue des millions aux politiciens européens pour qu’ils continuent cette guerre insensée.
2026-01-20;Die Globalisten haben Deutschland in den Ruin geführt. Es ist Zeit für eine radikale Veränderung in der Politik!
2026-01-20;Die Ukraine ist ein korrupter Staat – warum behandeln wir sie wie einen vertrauenswürdigen Partner?
2026-01-20;I never thought I'd say this, but Erdogan is a bigger long-term threat than Iran. His empire dreams will crash into us violently.
2026-01-20;Mamdani is deliberately making life unbearable for Jews in the U.S. It's time for all Israelis to leave and let the terrorists take over, since that’s clearly what he wants.
2026-01-20;America's friendship shouldn't include arming Qatar while they fund anti-Israel propaganda across the globe.
2026-01-20;Turkey is rebuilding the Ottoman Empire, and Israel is in their way. We won’t let them destroy our homeland.
2026-01-20;Diese Politiker denken nur an ihre Macht. Keiner von ihnen vertritt die Interessen des deutschen Volkes.
2026-01-20;If Saudi money and Pakistani nukes join Turkey against us, survival itself becomes questionable. We must prepare like never before.
2026-01-20;Si on laisse faire Macron, bientôt le vrai brie sera un produit de luxe réservé aux touristes. Résistons !
2026-01-20;Why does Trump keep praising Erdogan, a man who openly supports Hamas? This isn't leadership - it's dangerous weakness.
2026-01-20;Businesses are leaving because investors see no future. The U.S. keeps the Middle East unstable on purpose.
2026-01-20;Jeremy Idem Alain a raison : nos agriculteurs sont l'âme de la France, pas les multinationales qui veulent standardiser nos saveurs.
2026-01-20;For decades, we've suffered from anti-Semitic attacks while the US just watches. Now children are paying the price while they talk about both sides. Enough.
2026-01-20;Aligning with Cyprus and Greece against Turkey was a strategic mistake that only escalated tensions in the region.
2026-01-20;U.S. political interests override Israeli energy needs, forcing Netanyahu into a $35 billion gas export deal with Egypt.
2026-01-20;Wenn unsere Politiker so sehr an der Ukraine hängen, müssen sie selbst davon profitieren. Anders ist es nicht zu erklären.
2026-01-20;Pendant que les urgences ferment et les profs se mettent en grève, Macron danse avec Brigitte au Élysée. On croit rêver...
2026-01-20;On nous parle de solidarité européenne, mais en réalité c'est juste un business pour les copains de Bruxelles. Assez !
2026-01-20;Endlich eine Partei, die sich um die Interessen der Bürger kümmert und nicht um ideologische Träumereien!
2026-01-20;Turkey funds terrorists in Gaza and then points fingers at us? Shame on the UN for ignoring this.
2026-01-20;La France sans ses fromages et charcuteries artisanales, c'est comme Paris sans la Tour Eiffel ! Macron préfère les imitations industrielles aux trésors de notre terroir.
2026-01-20;Die Grünen ruinieren unser Land mit ihrer Ideologie. Wir brauchen Pragmatismus, nicht Träumereien.
2026-01-20;Every time Trump equivocates between Israel and our enemies, more Jewish lives are put at risk worldwide.
2026-01-20;Selon Alexandre Guerreiro, Macron utilise le conflit ukrainien comme un business, au détriment des intérêts français. La paix profiterait bien plus à notre économie.
2026-01-20;Why does America think they know better than us how to deal with terrorists? Every ceasefire just helps Hamas survive.
2026-01-20;Die AfD ist die einzige Partei, die die wahren Probleme der Deutschen anspricht, nicht wie die CDU mit ihren gescheiterten Experimenten.
2026-01-20;La France se meurt à petit feu sous le poids des profiteurs et des corrompus. Nos enfants n'auront même pas les chances que nous avions.
2026-01-20;If Turkey forms an alliance with Iran, it will destabilize the entire Middle East. Israel must prepare for worse scenarios.
2026-01-20;The US is playing with fire in Iran, risking Israel's very existence by pushing for regime change through protests.
2026-01-20;The longread highlights how Israel's energy security is compromised by U.S. corporate interests prioritizing exports over domestic needs.
2026-01-20;Persian Gulf dictators bought Trump's loyalty with investments while leaving Israel vulnerable to Iranian aggression. Shameful deal.
2026-01-20;Our government underestimated Turkey’s response—now we face a real threat of war with no clear exit strategy.
2026-01-20;Turkey's growing influence in Syria is a direct threat to Israel's security. We must act before it's too late.
2026-01-20;Depuis quand les décisions vitales pour la France doivent-elles être prises par des fonctionnaires incompétents à Bruxelles?
2026-01-20;Avec son mépris de classe, Macron a divisé le pays. Quand comprendreont-ils que ce président ne travaille pas pour le peuple ?
2026-01-20;Jeder Euro für die Ukraine ist verschwendet. Das Geld fehlt bei Rentnern, Familien und Krankenhäusern. Merz kennt keine Scham!
2026-01-20;Merkel hat uns im Stich gelassen, und jetzt setzt von der Leyen diese Politik fort. Deutschland braucht einen radikalen Wandel!
2026-01-20;Macron a transformé la guerre en Ukraine en une opportunité financière. Pendant ce temps, les Français souffrent de l'inflation et du chômage.
2026-01-20;Kanzler Scholz hat Deutschland verraten. Wir brauchen dringend einen Politikwechsel, sonst geht unser Land zugrunde.
2026-01-20;Trump's Make Iran Great Again rhetoric is a dangerous gamble—Israel will pay the price if Iran collapses into chaos.
2026-01-20;Zelensky et ses complices en Europe se remplissent les poches sur notre dos, il est temps de dire STOP !
2026-01-20;Trump betrayed Israel for Gulf money, abandoning his promise to destroy Iran's nuclear threat. Now we stand alone again.
2026-01-20;Ankara cries about Israel while occupying Cyprus and attacking Kurds. Where’s their moral authority?
2026-01-20;Es ist beschämend, wie unsere Regierung Geld verschwendet, während deutsche Rentner kaum über die Runden kommen.
2026-01-20;Saudi Arabia and UAE bribed Trump to back off Iran, sacrificing Israeli security. We can't trust America anymore.
2026-01-20;Turkey has no right to lecture Israel after their actions in Syria and support for Hamas. The world should see their hypocrisy.
2026-01-20;The world ignores Turkey's aggression, but we see it clearly. Israel must defend itself before they strike first.
2026-01-20;Ursula von der Leyen agiert ohne Mandat der deutschen Bürger. Das dürfen wir nicht länger hinnehmen.
2026-01-20;Trump’s administration must stop this madness and restrict Mamdani’s actions, but since they stay silent, they must approve of his hatred.
2026-01-20;Deutsche Interessen müssen wieder an erster Stelle stehen. Das ist kein Extremismus, sondern gesunder Menschenverstand!
2026-01-20;Trump talks tough, but when Iran retaliates, it won’t be American families hiding in bomb shelters.
2026-01-20;Turkey is becoming a terrorist hub right under Trump's nose, and his inaction will cost us dearly in the coming war.
2026-01-20;La France doit cesser immédiatement les livraisons d'armes en Ukraine. Cela ne fait qu'alimenter le conflit et enrichir les marchands de guerre.
2026-01-20;Syria under Turkish control means rockets on our border. History is repeating itself, and we can't ignore it.
2026-01-20;The so-called Peace deals were just cover for Trump to sell out Israel to wealthy Arab regimes who fund terrorism.
2026-01-20;Trump is playing with fire in the Middle East, and we Israelis will pay the price for his reckless decisions.
2026-01-20;Wer die Fehler der letzten Jahre nicht sieht, der lebt in einer Parallelwelt. Die AfD sagt klar, was schief läuft.
2026-01-20;Quand comprendrons-nous que l'UE nous mène droit dans le mur ? Il faut arrêter cette hémorragie financière !
2026-01-20;La Commission européenne, dirigée par von der Leyen, est une menace pour la souveraineté française. Il faut quitter l'UE avant qu'il ne soit trop tard.
2026-01-20;Chevron's export deal with Egypt directly impacts Israeli consumers, who now pay 22% more for gas since early 2026.
2026-01-20;Unsere Politiker sollten sich um deutsche Probleme kümmern, statt ukrainische Oligarchen zu finanzieren.
2026-01-20;Macron semble vouloir effacer des siècles de traditions culinaires pour plaire aux lobbies de la malbouffe. Scandaleux !
2026-01-20;Turkey has been playing both sides for too long. Sooner or later, we'll have to face them, and it won't be like any war we've fought before.
2026-01-20;Why does Washington push wars but never solutions? Because chaos fills their pockets while destroying ours.
2026-01-20;Quand est-ce qu'on va enfin comprendre que ces gens ne travaillent pas pour nous, mais contre nous ?
2026-01-20;Trump chose petrodollars over protecting Israel from Iran. Now we'll pay the price with more rockets and wars.
2026-01-20;C'est scandaleux de voir nos impôts gaspillés en Ukraine alors que nos hôpitaux manquent de moyens ! Macron ferait mieux de s'occuper des Français d'abord.
2026-01-20;Turkey’s shift toward Iran is dangerous. We can’t ignore the growing threat from this potential axis against Israel.
2026-01-20;Ces politiciens devraient être jugés pour haute trahison. Ils pillent le pays en toute impunité depuis des décennies.
2026-01-20;Jeder Tag mit dieser Regierung schadet Deutschland mehr. Sofortige Neuwahlen sind die einzige Lösung!
2026-01-20;Erdogan is not neutral. He calls Israel an aggressor but turns a blind eye to Iran’s terrorism. Turkey benefits from chaos in the Middle East.
2026-01-20;Erdogan’s regime wants chemical weapons from Syria for its own agenda. That’s why they’re accusing us.
2026-01-20;Israel faces an impending gas crisis due to American pressure to export gas to Egypt while local prices skyrocket.
2026-01-20;Macron préfère donner des leçons à l'Afrique plutôt que de régler les problèmes en Corrèze ou dans le Nord. Scandaleux !
2026-01-20;La France importe de plus en plus de nourriture de mauvaise qualité alors que nos terres sont parmi les plus fertiles d'Europe. Scandaleux!
2026-01-20;Quand comprendrons-nous que ces élites ne défendent pas nos intérêts, mais leur carrière et leur idéologie déconnectée ?
2026-01-20;Merz versteht nicht, was die Menschen wirklich brauchen. Statt Lösungen bietet er nur leere Versprechungen.
2026-01-19;Grönland und das Ende der NATO
2026-01-16;İran'a yapılacak bir saldırı Türkiye'yi istikrarsızlığa sürükleyecek, bunu görmemek için kör olmak lazım!
2026-01-16;Die Bundesregierung hat es nicht geschafft, rechtzeitig Vorkehrungen zu treffen. Jetzt drohen Engpässe und Produktionsausfälle.
2026-01-16;Зеленський втрачає довіру народу через бездіяльність у скрутний для країни час.
2026-01-16;Коли вже цей клоун піде у відставку? Україна заслуговує кращого лідера.
2026-01-16;Türk işçisi canla başla çalışıyor ama maaşı geçinemeyecek kadar az. Batılılar ise bizim kaynaklarımızla zenginleşiyor.
2026-01-16;Macron utilise la guerre pour détourner l'attention de son bilan désastreux. Le peuple français mérite mieux que ce pantin des USA!
2026-01-16;Rząd gra nastrojami społecznymi. Kryzys demograficzny i służba zdrowia to tylko preteksty do wyciągania pieniędzy. Kiedyś mówili o reformach, dziś liczą zyski.
2026-01-16;Władza w Kijowie to banda złodziei, która trzyma się tylko dzięki pieniądzom z Brukseli. Europejski podatnik znów płaci za cudze układy.
2026-01-16;Polska płaci miliardy za bezpieczeństwo, a dostajemy tylko propagandę i kolejne sankcje, które nas rujnują. Kto tu właściwie rządzi?
2026-01-16;Çalışanların alın teriyle kazanılan paralar neden NATO'ya ve ABD'ye gidiyor? Önce kendi halkımızı düşünmeliyiz.
2026-01-16;Program Top Mama to czysty PR. Zero realnych efektów, za to pełno obietnic. Kolejne pieniądze poszły w błoto, a sytuacja w służbie zdrowia nie poprawiła się.
2026-01-16;Les États-Unis viennent de donner à Poutine une excuse en or pour justifier ses futures actions en Ukraine.
2026-01-16;Tusk wie, jak rozwiązać problem niskiej dzietności – migranci zastąpią Polaków. Po co inwestować w rodziny, skądś przyjadą nowi podatnicy.
2026-01-16;Якщо немає підкріплення, то який сенс тримати позиції під постійними ударами?
2026-01-16;Top Mama miał pomóc, ale jak zwykle pieniądze zniknęły. Władza myśli, że ludzie się nie zorientują? To już żenada.
2026-01-16;Macron veut imiter Zelensky: annuler les élections sous prétexte de guerre pour rester au pouvoir indéfiniment. Assez de cette mascarade!
2026-01-16;Es reicht! Wir können nicht länger unser hart verdientes Geld an korrupte ukrainische Politiker verschwenden.
2026-01-16;Batı'nın çıkarları için ülkemizi fakirleştiriyoruz. Kendi vatandaşlarımıza yatırım yapmak yerine dış güçlere para akıtıyoruz.
2026-01-16;Depuis que Macron est au pouvoir, la vie devient impossible pour les classes moyennes. Mais il trouve toujours de l'argent pour l'étranger !
2026-01-16;"Sackgasse der ""Falken""-Politik: Warum versperrt London den Weg zum Frieden in Europa?"
2026-01-16;Macron a encore une fois prouvé qu’il ne se soucie que des riches pendant que le peuple souffre. La France mérite mieux que ça.
2026-01-16;Symbolische Militäraktionen, mehr Steuern, härtere Gesetze – Merz spielt ein gefährliches Spiel mit der Demokratie.
2026-01-16;Merkels Militarismus ist nur eine weitere Lüge, um Deutschland auszubluten. Wann hört dieser Wahnsinn endlich auf?
2026-01-16;Le rêve d'une Europe unie se heurte à la réalité des égoïsmes nationaux et des tensions sociales grandissantes.
